Et_eV,Sn_cm2,Sp_cm2,k,BG,Prediction,Actual,Predict,PredictProba
-0.338043446,-14.16985801,-13.31632162,-0.853536383,0,TRUE,0,0,0.999968193
-0.154729136,-13.07706926,-16.33165605,3.254586791,0,TRUE,0,0,0.999957743
0.018355495,-15.54265249,-14.81597317,-0.726679317,1,TRUE,1,1,0.691714365
0.006318563,-16.22708803,-15.53812079,-0.688967242,1,TRUE,1,1,0.613244051
0.177863319,-13.48244479,-14.04473469,0.562289906,1,TRUE,1,1,0.99995874
-0.049043526,-14.75772822,-14.95641815,0.198689927,0,TRUE,0,0,0.589968721
0.080251772,-16.73940641,-14.21791142,-2.521494988,1,TRUE,1,1,0.757043983
-0.091767633,-15.14292884,-13.94799221,-1.194936625,0,FALSE,0,1,0.537218186
0.182912785,-16.2389758,-15.4705793,-0.768396501,1,FALSE,1,0,0.528818236
0.275407441,-16.99014263,-14.63807801,-2.352064618,1,TRUE,1,1,0.531728428
-0.378110474,-14.21635078,-15.50198481,1.285634026,0,TRUE,0,0,1
0.007412637,-15.08787867,-15.2207952,0.132916531,1,FALSE,1,0,0.576401448
0.089911242,-14.23983911,-15.7653627,1.525523593,1,TRUE,1,1,0.99997587
-0.096393199,-15.39670951,-16.77181331,1.375103795,0,TRUE,0,0,0.807817079
0.07349442,-15.56344262,-13.5815147,-1.981927927,1,TRUE,1,1,0.801868574
0.43360681,-16.23326003,-13.39268621,-2.840573821,1,TRUE,1,1,1
-0.279561399,-13.60769356,-16.00045077,2.392757209,0,TRUE,0,0,0.999999993
-0.016747274,-15.98088337,-16.38286437,0.401980999,0,TRUE,0,0,0.607951525
-0.360282966,-13.58538815,-13.78905911,0.203670961,0,TRUE,0,0,0.999909745
0.015954511,-14.97157487,-15.41394672,0.442371857,1,FALSE,1,0,0.615559379
0.014378891,-15.01429954,-13.22301292,-1.79128662,1,TRUE,1,1,0.795823864
0.339544824,-15.23988608,-13.99741671,-1.242469372,1,TRUE,1,1,1
0.071034933,-14.57151214,-15.13629859,0.564786455,1,FALSE,1,0,0.557525005
-0.106664547,-16.88151184,-15.80818616,-1.07332568,0,TRUE,0,0,0.586623388
0.189748815,-16.25992149,-13.13687242,-3.123049076,1,TRUE,1,1,0.784236188
-0.163529512,-15.34455884,-16.16658317,0.822024326,0,TRUE,0,0,0.634424722
-0.246608786,-13.69404366,-13.60934619,-0.08469747,0,TRUE,0,0,0.773710385
-0.182686952,-13.09832447,-14.06679204,0.968467578,0,TRUE,0,0,0.986144855
0.02585048,-15.80635031,-14.15177017,-1.654580137,1,TRUE,1,1,0.790637008
-0.230196939,-15.8749766,-13.37003844,-2.504938164,0,TRUE,0,0,0.999999988
0.088436949,-15.23605872,-15.11655347,-0.119505256,1,FALSE,1,0,0.557466651
0.11202716,-14.38053116,-16.67366462,2.293133463,1,TRUE,1,1,1
-0.338853514,-13.42709913,-14.84911808,1.422018946,0,TRUE,0,0,0.999999999
-0.024197087,-14.79627989,-14.09945005,-0.696829842,0,FALSE,0,1,0.638749161
-0.33656352,-14.666942,-15.63591578,0.968973779,0,TRUE,0,0,0.999999999
0.097387969,-16.69575678,-16.1775964,-0.518160373,1,FALSE,1,0,0.536848518
-0.254664321,-13.36662628,-16.46589921,3.099272932,0,TRUE,0,0,0.842525789
-0.145534157,-14.08667564,-16.71397388,2.627298245,0,TRUE,0,0,0.999722924
0.131096747,-16.03382056,-13.38285763,-2.650962928,1,TRUE,1,1,0.797493759
0.230185504,-14.94778615,-15.5597354,0.611949254,1,TRUE,1,1,0.999998568
0.344885405,-13.29088748,-14.05339252,0.762505048,1,TRUE,1,1,1
-0.114806874,-13.10285494,-13.43123747,0.328382525,0,TRUE,0,0,0.528543032
0.443213768,-16.42171749,-13.41706884,-3.004648647,1,TRUE,1,1,1
-0.18177946,-14.1899532,-14.21720782,0.027254621,0,FALSE,0,1,0.540419343
0.242248089,-14.58827137,-13.97248871,-0.615782659,1,TRUE,1,1,0.970211737
0.11292864,-13.50973787,-16.00629002,2.496552155,1,TRUE,1,1,1
-0.158672568,-16.17756839,-13.29523035,-2.882338046,0,TRUE,0,0,0.986576387
0.066627051,-15.2750211,-14.12181096,-1.153210131,1,TRUE,1,1,0.75509533
-0.009707566,-13.48624871,-16.95370706,3.467458352,0,TRUE,0,0,0.843605518
-0.362136138,-14.24704991,-15.13276636,0.885716452,0,TRUE,0,0,0.999999998
-0.289198122,-15.53655231,-13.88586248,-1.650689831,0,TRUE,0,0,0.999995656
0.188169573,-16.08169673,-15.73618929,-0.34550744,1,TRUE,1,1,0.521592425
0.32955592,-13.19419037,-13.30564646,0.111456084,1,TRUE,1,1,0.965268956
-0.327061617,-14.33207895,-13.25664812,-1.075430832,0,TRUE,0,0,0.999999398
0.31479955,-15.0094076,-13.43362626,-1.57578134,1,TRUE,1,1,0.999999709
0.177508268,-14.81961257,-16.07737174,1.25775917,1,TRUE,1,1,1
0.178798006,-15.85142661,-15.65600584,-0.195420774,1,TRUE,1,1,0.531614423
-0.027564794,-16.2468776,-13.74759361,-2.499283995,0,FALSE,0,1,0.733142514
-0.145590683,-15.49249991,-13.51099466,-1.981505256,0,TRUE,0,0,0.962748771
-0.240220717,-15.06980052,-13.97459029,-1.095210227,0,TRUE,0,0,0.999998568
0.186623817,-13.6030748,-15.08510141,1.482026617,1,TRUE,1,1,1
-0.390983676,-13.17349306,-16.36876926,3.195276204,0,TRUE,0,0,1
0.189861027,-16.50151452,-15.63881728,-0.86269724,1,FALSE,1,0,0.5362462
0.237454181,-14.59465077,-14.18044073,-0.414210045,1,TRUE,1,1,0.975509553
-0.048418688,-14.17875375,-16.18175786,2.003004112,0,TRUE,0,0,0.997008607
-0.38777073,-13.11959617,-14.83341135,1.71381518,0,TRUE,0,0,1
-0.213323431,-16.79947889,-16.3514121,-0.44806679,0,TRUE,0,0,0.975959957
0.282488619,-13.55801834,-15.03787213,1.479853791,1,TRUE,1,1,1
-0.340333389,-14.21221386,-13.45161345,-0.760600411,0,TRUE,0,0,0.999832089
0.240387812,-16.07662758,-15.45150471,-0.625122875,1,TRUE,1,1,0.968241833
0.157037569,-15.28047905,-16.35422617,1.073747118,1,TRUE,1,1,1
0.11889573,-14.82186496,-13.28149381,-1.540371152,1,TRUE,1,1,0.772955504
0.136354971,-15.62347433,-14.6206862,-1.002788128,1,TRUE,1,1,0.605016898
0.255565657,-15.9564217,-14.77040577,-1.18601593,1,TRUE,1,1,0.718468726
-0.131786049,-13.2255054,-16.58850003,3.362994631,0,TRUE,0,0,0.99995504
-0.088359345,-15.87913945,-16.91616832,1.037028873,0,TRUE,0,0,0.603468053
-0.403997468,-14.39246229,-14.07524422,-0.317218072,0,TRUE,0,0,0.836844416
0.357061178,-14.16499345,-14.48795868,0.322965237,1,TRUE,1,1,0.999982677
0.244507814,-14.01743939,-15.96594488,1.948505494,1,TRUE,1,1,1
0.301122441,-15.60078686,-13.24715766,-2.353629194,1,TRUE,1,1,0.736484081
0.017152587,-16.77038769,-16.91432835,0.143940656,1,FALSE,1,0,0.600779807
0.209452349,-16.7154608,-14.71497524,-2.000485566,1,TRUE,1,1,0.616184376
0.246688183,-13.22685015,-15.37699157,2.150141417,1,TRUE,1,1,1
-0.07556242,-14.24868424,-16.26275152,2.014067274,0,TRUE,0,0,0.998790401
0.165723492,-15.10462237,-14.00073938,-1.103882997,1,TRUE,1,1,0.567061853
-0.140789795,-14.41241416,-15.94881441,1.536400241,0,TRUE,0,0,0.57331789
-0.069386383,-13.38942625,-13.98377559,0.594349338,0,TRUE,0,0,0.643582594
0.088183403,-13.46606059,-13.13774967,-0.328310915,1,TRUE,1,1,0.568580297
0.272333307,-16.659402,-14.62644723,-2.03295477,1,TRUE,1,1,0.592876841
0.216956007,-15.86475361,-15.88913996,0.024386354,1,TRUE,1,1,0.732659797
-0.090213045,-14.07232398,-16.77216992,2.699845936,0,TRUE,0,0,0.999866365
0.25209238,-16.99955857,-15.29806118,-1.701497395,1,TRUE,1,1,0.536186143
-0.152556051,-13.21602327,-13.95764656,0.741623286,0,TRUE,0,0,0.727676916
0.169511907,-16.14455122,-14.27073194,-1.873819277,1,TRUE,1,1,0.737008797
-0.157022801,-13.21812237,-13.50483682,0.286714449,0,TRUE,0,0,0.727411348
-0.078325016,-14.11760212,-15.7905664,1.672964288,0,TRUE,0,0,0.994837786
-0.185968876,-13.94583802,-13.48268109,-0.463156927,0,TRUE,0,0,0.930098291
0.246990163,-16.10927476,-13.42086098,-2.68841378,1,TRUE,1,1,0.723830202
0.155841022,-14.38947071,-13.29134424,-1.098126478,1,TRUE,1,1,0.508050451
0.115754017,-15.57488064,-16.61791226,1.043031621,1,TRUE,1,1,0.995752351
-0.029702573,-13.66067552,-13.06663859,-0.594036922,0,FALSE,0,1,0.679076833
-0.132251292,-14.9362067,-15.9264613,0.990254607,0,TRUE,0,0,0.565999751
-0.123075635,-14.96664377,-14.17100701,-0.79563676,0,TRUE,0,0,0.564901366
0.220320305,-13.44542693,-14.55862373,1.113196796,1,TRUE,1,1,1
0.188642518,-13.38463825,-15.9560301,2.571391847,1,TRUE,1,1,1
0.003697946,-14.82462107,-15.9036578,1.079036723,1,FALSE,1,0,0.616442012
-0.195680605,-13.7305592,-13.39652153,-0.334037669,0,TRUE,0,0,0.917598806
-0.315932882,-13.60645793,-13.74075023,0.134292304,0,TRUE,0,0,0.955466939
0.203160848,-16.13184355,-14.90380163,-1.228041923,1,TRUE,1,1,0.504303196
0.099776502,-13.65981151,-15.88367179,2.223860273,1,TRUE,1,1,1
0.158812684,-13.17193837,-16.92393623,3.751997867,1,TRUE,1,1,1
0.219935406,-13.79794875,-15.63471191,1.836763162,1,TRUE,1,1,1
0.288247499,-15.91925752,-13.98360375,-1.935653775,1,TRUE,1,1,0.750579163
0.408462626,-13.272864,-14.23371474,0.960850739,1,TRUE,1,1,0.999996566
0.087521294,-13.75943461,-13.09569647,-0.663738139,1,TRUE,1,1,0.636494031
0.115895142,-13.6531022,-14.58246925,0.929367054,1,TRUE,1,1,0.999517372
0.130386388,-13.38609116,-13.81295814,0.426866976,1,TRUE,1,1,0.838167987
0.07550668,-14.1962595,-13.17770302,-1.018556481,1,TRUE,1,1,0.724291105
-0.127213038,-16.3875482,-14.35274557,-2.034802629,0,TRUE,0,0,0.869275974
0.289932056,-14.86201452,-15.2247411,0.362726579,1,TRUE,1,1,0.999993676
-0.125905551,-16.88105484,-13.36091125,-3.52014359,0,TRUE,0,0,0.875418426
0.136430643,-16.01242913,-13.87590544,-2.136523682,1,TRUE,1,1,0.78872478
-0.159692741,-14.32516739,-16.70174193,2.37657454,0,TRUE,0,0,0.996138535
0.036562763,-13.005642,-16.22546375,3.219821747,1,TRUE,1,1,0.999237739
0.316480347,-13.72789594,-14.80464634,1.076750394,1,TRUE,1,1,1
0.361038486,-14.30305075,-14.43937486,0.136324119,1,TRUE,1,1,0.977724459
0.264867771,-16.68693609,-14.50531163,-2.181624452,1,TRUE,1,1,0.53822356
0.040720121,-16.01133295,-15.43443049,-0.576902455,1,TRUE,1,1,0.560462158
0.163064479,-16.26031591,-14.65838759,-1.601928326,1,TRUE,1,1,0.689779432
-0.020264199,-14.1219118,-15.95161768,1.829705875,0,TRUE,0,0,0.962466693
0.137320916,-15.63607946,-16.78600366,1.149924192,1,TRUE,1,1,0.999999805
-0.400700683,-13.40760581,-16.0277496,2.620143791,0,TRUE,0,0,1
-0.37948948,-13.13910188,-16.77431705,3.635215163,0,TRUE,0,0,1
0.323733222,-15.53674892,-14.63107103,-0.905677886,1,TRUE,1,1,0.999999997
-0.001653814,-16.97739737,-15.87889948,-1.098497891,0,FALSE,0,1,0.669403298
0.062899741,-16.55434287,-13.38355746,-3.170785412,1,TRUE,1,1,0.768567983
-0.243525845,-13.94171467,-15.1555036,1.213788933,0,TRUE,0,0,0.999999952
0.250626914,-14.20602576,-15.41686418,1.210838423,1,TRUE,1,1,1
-0.390555089,-14.31933713,-14.83552128,0.516184144,0,TRUE,0,0,0.999999992
0.230215435,-15.14592512,-13.86824861,-1.277676516,1,FALSE,1,0,0.500724506
-0.353750914,-14.20117713,-14.73308438,0.531907248,0,TRUE,0,0,0.999999595
-0.470216316,-13.46737994,-14.13731233,0.669932383,0,TRUE,0,0,0.602135019
-0.220831688,-16.62966312,-13.78539077,-2.844272348,0,TRUE,0,0,0.999999923
-0.167759291,-16.18604851,-15.56019301,-0.625855504,0,TRUE,0,0,0.871589572
0.086884039,-16.32989169,-14.56263204,-1.767259653,1,TRUE,1,1,0.768576597
0.252970359,-13.98864484,-13.11737424,-0.871270607,1,TRUE,1,1,0.972140263
0.270537371,-16.61139736,-15.09471501,-1.516682343,1,TRUE,1,1,0.724378287
-0.25318329,-14.06754836,-16.91652527,2.848976904,0,TRUE,0,0,0.916597345
0.364133494,-15.12517115,-14.70655573,-0.418615415,1,TRUE,1,1,0.999355488
-0.091491508,-13.32136122,-16.16753676,2.84617554,0,TRUE,0,0,0.999934083
0.33322444,-13.36547719,-15.20405599,1.838578798,1,TRUE,1,1,1
0.212359688,-16.35849054,-16.69149543,0.333004894,1,TRUE,1,1,0.999221452
-0.295290669,-13.23183107,-14.9090541,1.677223022,0,TRUE,0,0,0.999999871
-0.239093809,-13.96265528,-15.34687708,1.3842218,0,TRUE,0,0,0.999999965
-0.275476493,-16.09034812,-15.11505288,-0.975295248,0,TRUE,0,0,0.999997897
0.01744579,-16.80971765,-13.15750992,-3.652207725,1,TRUE,1,1,0.742111506
0.241063471,-13.08173604,-13.87121299,0.789476942,1,TRUE,1,1,0.999999998
-0.32314196,-15.08373554,-14.69435797,-0.389377575,0,TRUE,0,0,0.996263134
0.018980487,-13.19870192,-15.53724523,2.338543306,1,TRUE,1,1,0.921722899
0.184190489,-15.2231539,-15.70516658,0.482012681,1,TRUE,1,1,0.999907349
-0.058296832,-15.36299901,-15.72966947,0.366670458,0,TRUE,0,0,0.599434694
-0.040635429,-15.39789773,-13.67216791,-1.725729816,0,FALSE,0,1,0.731102179
0.146472043,-16.60363563,-15.45207383,-1.151561802,1,TRUE,1,1,0.557567866
0.185936943,-16.88280927,-14.16338541,-2.719423856,1,TRUE,1,1,0.739801595
0.2607807,-15.11146201,-13.53253238,-1.578929627,1,TRUE,1,1,0.717283043
-0.498418493,-13.01020264,-15.45014556,2.439942924,0,TRUE,0,0,0.999982265
0.223754391,-14.99297103,-16.55953914,1.566568112,1,TRUE,1,1,1
0.158784921,-16.43764054,-14.55409632,-1.883544214,1,TRUE,1,1,0.733971998
-0.200892105,-14.12127394,-15.38371612,1.262442179,0,TRUE,0,0,0.996394061
0.165582109,-16.38228621,-14.92144959,-1.460836618,1,TRUE,1,1,0.62643159
-0.460347564,-13.5427552,-14.40943244,0.866677233,0,TRUE,0,0,0.996771709
0.321145207,-13.00220419,-13.04850074,0.046296549,1,TRUE,1,1,0.841879633
-0.314381524,-14.21677868,-15.12713497,0.910356293,0,TRUE,0,0,0.999999992
0.324683063,-14.7895792,-13.54380355,-1.245775645,1,TRUE,1,1,1
0.206430356,-13.93959938,-13.97436636,0.034766978,1,TRUE,1,1,0.716183882
-0.29042921,-13.33253305,-16.86628094,3.533747886,0,TRUE,0,0,0.91496162
0.229744034,-14.81430247,-14.28584416,-0.528458305,1,TRUE,1,1,0.917914356
0.086175803,-15.29031623,-16.56546881,1.275152584,1,TRUE,1,1,0.982217571
-0.258673141,-15.6979187,-14.53189026,-1.166028446,0,TRUE,0,0,0.999999227
-0.190531865,-13.14602816,-15.07588454,1.929856376,0,TRUE,0,0,0.950200029
0.359387483,-14.71277512,-13.17676018,-1.536014941,1,TRUE,1,1,1
0.120417261,-14.81675355,-13.49034872,-1.326404834,1,TRUE,1,1,0.75259603
-0.134739497,-14.50788176,-13.23063716,-1.277244605,0,TRUE,0,0,0.788802647
0.265554597,-16.69487201,-14.05636216,-2.638509849,1,TRUE,1,1,0.601860168
-0.194028716,-13.31543235,-16.99765795,3.682225607,0,TRUE,0,0,0.999944622
0.032427134,-16.68502597,-14.32375151,-2.361274465,1,TRUE,1,1,0.752622481
0.114309006,-14.56669171,-14.83032877,0.263637063,1,FALSE,1,0,0.515342906
0.232981263,-13.63213587,-14.52529994,0.893164062,1,TRUE,1,1,1
0.239462657,-16.23086663,-15.94134994,-0.289516685,1,TRUE,1,1,0.952408402
0.303901603,-16.41374063,-13.26089606,-3.152844572,1,TRUE,1,1,0.641216876
-0.289289505,-14.77203212,-14.48559227,-0.286439854,0,TRUE,0,0,0.953409364
-0.09725985,-14.695173,-16.88383571,2.188662704,0,TRUE,0,0,0.999056877
-0.11624976,-15.61314841,-16.41150394,0.798355534,0,TRUE,0,0,0.546918401
-0.257011461,-13.56804614,-13.57216702,0.004120877,0,FALSE,0,1,0.694008783
-0.142357853,-15.07018553,-13.5690874,-1.501098132,0,TRUE,0,0,0.941707006
-0.419685,-13.98045201,-16.87530006,2.894848046,0,TRUE,0,0,1
-0.169292124,-14.54211427,-14.98766581,0.445551541,0,TRUE,0,0,0.70038136
-0.270944504,-13.4431828,-15.32430429,1.881121494,0,TRUE,0,0,0.999999993
-0.274973042,-15.84074747,-14.74272357,-1.098023896,0,TRUE,0,0,0.999999203
0.265094657,-13.27028416,-15.81928418,2.549000017,1,TRUE,1,1,1
0.238891342,-16.34604199,-16.09481048,-0.251231506,1,TRUE,1,1,0.902270956
0.312635589,-15.55672825,-15.016701,-0.54002725,1,TRUE,1,1,0.999981543
-0.307701874,-13.52030374,-14.90784599,1.387542252,0,TRUE,0,0,0.999999985
-0.124222401,-16.53418728,-15.84808778,-0.686099495,0,TRUE,0,0,0.562974263
0.105327717,-16.46268305,-14.5780751,-1.884607958,1,TRUE,1,1,0.761990014
-0.15598612,-16.51384018,-16.90955753,0.395717352,0,TRUE,0,0,0.614331705
0.101534544,-14.28505435,-15.38022664,1.095172294,1,TRUE,1,1,0.995181872
0.121995728,-16.13031414,-14.19769382,-1.93262032,1,TRUE,1,1,0.779018302
-0.066968936,-15.96026358,-16.5622723,0.602008728,0,TRUE,0,0,0.557914702
-0.040710845,-16.32854371,-13.81762468,-2.510919033,0,FALSE,0,1,0.699355328
0.154713455,-13.8325042,-15.61384645,1.781342253,1,TRUE,1,1,1
0.327584587,-15.06832471,-15.24149899,0.173174277,1,TRUE,1,1,0.977062328
0.399522087,-13.30002654,-13.63316306,0.333136523,1,TRUE,1,1,0.999727529
0.219558514,-13.69986407,-15.64467389,1.944809821,1,TRUE,1,1,1
-0.303455337,-15.06693804,-13.47687589,-1.590062151,0,TRUE,0,0,0.999999789
0.128127793,-14.67766375,-15.35991558,0.682251826,1,TRUE,1,1,0.967939894
-0.14388428,-14.59214873,-13.87655234,-0.715596392,0,TRUE,0,0,0.768999824
-0.010912033,-14.039653,-14.11170161,0.072048605,0,TRUE,0,0,0.541650141
0.161977569,-13.81386776,-16.16884197,2.354974217,1,TRUE,1,1,1
0.198595183,-15.37897608,-16.7000744,1.321098321,1,TRUE,1,1,1
0.193888305,-13.71708598,-13.73020233,0.013116351,1,TRUE,1,1,0.733231117
0.117414945,-16.48318764,-13.00271162,-3.480476022,1,TRUE,1,1,0.775867549
-0.165082109,-16.79408438,-13.96048921,-2.833595161,0,TRUE,0,0,0.98974094
0.239118491,-16.09491828,-13.58179484,-2.513123448,1,TRUE,1,1,0.708235441
0.231577035,-14.12330357,-14.31139991,0.188096342,1,TRUE,1,1,0.98605665
-0.181778285,-16.38696055,-15.75164433,-0.635316219,0,TRUE,0,0,0.951837398
0.087956068,-13.21340778,-16.22892964,3.015521859,1,TRUE,1,1,1
-0.08349589,-15.28813807,-15.91410126,0.625963198,0,TRUE,0,0,0.563415325
0.098542015,-16.10053887,-14.37939917,-1.721139702,1,TRUE,1,1,0.777996818
-0.164600095,-16.21216001,-13.16273546,-3.049424556,0,TRUE,0,0,0.992070936
-0.18210831,-13.01912811,-15.82114043,2.802012313,0,TRUE,0,0,0.999792371
-0.285984095,-13.72576127,-14.17456896,0.448807688,0,TRUE,0,0,0.999704095
0.266302166,-13.9037424,-14.19650442,0.292762019,1,TRUE,1,1,0.99873295
0.057539571,-15.6727024,-14.17729576,-1.495406639,1,TRUE,1,1,0.786611291
0.289033672,-15.63600829,-15.72525602,0.089247737,1,TRUE,1,1,0.784571724
0.166771206,-13.88819038,-16.7031187,2.814928315,1,TRUE,1,1,1
0.300106335,-14.56183875,-13.65347592,-0.908362827,1,TRUE,1,1,0.999999997
0.135218888,-16.63369948,-14.15598275,-2.477716728,1,TRUE,1,1,0.761210554
-0.336324132,-13.21563639,-13.30899447,0.093358085,0,TRUE,0,0,0.96858507
0.184434111,-13.44046468,-14.72825897,1.287794297,1,TRUE,1,1,1
-0.382483886,-13.66663553,-15.44559019,1.778954654,0,TRUE,0,0,1
0.194826301,-16.97728043,-14.69381381,-2.283466622,1,TRUE,1,1,0.698883127
-0.103993476,-16.56209809,-13.84961932,-2.712478772,0,TRUE,0,0,0.657911535
-0.097535662,-15.72107286,-16.95027572,1.229202867,0,TRUE,0,0,0.657502647
-0.259085608,-15.96639132,-13.22284748,-2.74354384,0,TRUE,0,0,0.999999915
-0.042643145,-14.99717448,-16.25204348,1.254868999,0,TRUE,0,0,0.880374902
0.243483198,-15.34481829,-15.20945248,-0.13536581,1,FALSE,1,0,0.557060791
0.077092309,-13.13627989,-16.15247604,3.016196153,1,TRUE,1,1,1
0.452690125,-13.96187301,-13.75464787,-0.207225147,1,TRUE,1,1,0.585305704
-0.225884213,-13.47751752,-15.17898005,1.701462534,0,TRUE,0,0,0.99998098
0.202338311,-15.32935658,-14.86944733,-0.459909249,1,TRUE,1,1,0.570020619
-0.227114723,-16.3681791,-15.87757373,-0.490605367,0,TRUE,0,0,0.999556115
0.016494248,-13.193043,-13.34581162,0.152768615,1,FALSE,1,0,0.645995052
0.209651605,-15.87578101,-15.03191762,-0.843863382,1,FALSE,1,0,0.543808743
-0.157900008,-13.36393299,-14.10541725,0.741484252,0,TRUE,0,0,0.789301919
0.239001115,-14.86915179,-15.39158755,0.522435766,1,TRUE,1,1,0.999994106
-0.026119886,-14.64661908,-13.4283856,-1.218233489,0,FALSE,0,1,0.737912883
0.106724319,-13.75677044,-15.28168143,1.524910986,1,TRUE,1,1,0.999999979
-0.075333716,-16.26720156,-16.02060842,-0.246593136,0,TRUE,0,0,0.549858293
-0.013709923,-13.78547763,-13.8575635,0.072085873,0,TRUE,0,0,0.555607534
-0.398724172,-14.55642519,-16.76324342,2.206818231,0,TRUE,0,0,1
-0.070034008,-13.74327384,-16.60192174,2.858647902,0,TRUE,0,0,0.999847449
0.146784556,-13.80587807,-14.92569433,1.119816265,1,TRUE,1,1,1
0.128594403,-13.33286026,-16.2964652,2.963604946,1,TRUE,1,1,1
-0.244182404,-14.17379247,-13.04565742,-1.128135048,0,TRUE,0,0,0.999996677
0.285868404,-14.18339099,-13.07878141,-1.104609575,1,TRUE,1,1,0.99998961
-0.147395366,-15.87317067,-15.55598064,-0.317190035,0,TRUE,0,0,0.557929546
0.448678641,-15.48814345,-13.12026488,-2.367878565,1,TRUE,1,1,1
0.151125225,-16.52872869,-16.21268599,-0.316042699,1,FALSE,1,0,0.575940381
-0.322696089,-13.36610544,-15.63014938,2.264043939,0,TRUE,0,0,1
-0.051909536,-13.537575,-13.91370987,0.376134879,0,TRUE,0,0,0.656244616
0.22071827,-14.48974932,-13.30228963,-1.18745969,1,TRUE,1,1,0.701482377
0.354893263,-15.46008393,-13.3009935,-2.159090434,1,TRUE,1,1,0.999999996
0.056266618,-13.43372918,-16.43690805,3.003178873,1,TRUE,1,1,0.999998994
0.050585044,-14.18389003,-16.79128753,2.607397497,1,TRUE,1,1,0.99988929
0.200752753,-14.97456282,-15.01516856,0.040605742,1,TRUE,1,1,0.656178512
0.078234119,-14.29886645,-13.19212378,-1.10674267,1,TRUE,1,1,0.729653396
0.377872674,-15.34512931,-13.68597448,-1.659154827,1,TRUE,1,1,1
-0.12352729,-15.42116324,-16.1176169,0.69645365,0,TRUE,0,0,0.557552682
-0.06715272,-13.67172098,-13.2403466,-0.431374378,0,FALSE,0,1,0.529735584
0.219020926,-14.89740728,-13.95414496,-0.943262321,1,TRUE,1,1,0.529903368
-0.132601963,-16.40848834,-13.84948586,-2.559002483,0,TRUE,0,0,0.905204041
-0.153363824,-16.71901876,-13.70991056,-3.009108203,0,TRUE,0,0,0.972177621
0.083954097,-14.40121947,-16.89722196,2.496002489,1,TRUE,1,1,1
-0.160514473,-15.63634275,-14.8303946,-0.805948154,0,TRUE,0,0,0.925630539
0.024472397,-15.80145642,-16.18240313,0.380946708,1,FALSE,1,0,0.594358481
-0.033161521,-13.35214125,-16.34012376,2.98798251,0,TRUE,0,0,0.997485361
-0.444138311,-14.00731392,-13.65651923,-0.350794692,0,TRUE,0,0,0.505909349
-0.160954966,-14.42454789,-15.7298523,1.305304411,0,TRUE,0,0,0.705412481
0.151454797,-15.52645561,-14.83778162,-0.688673994,1,TRUE,1,1,0.516370782
-0.250157914,-15.85176048,-15.62968979,-0.222070692,0,TRUE,0,0,0.938067348
-0.206594151,-16.42468608,-13.28497542,-3.139710664,0,TRUE,0,0,0.999996863
-0.118435762,-14.4174674,-16.95119387,2.533726471,0,TRUE,0,0,0.999714754
0.084070301,-13.11366182,-15.31289401,2.199232194,1,TRUE,1,1,1
0.035195482,-13.91173267,-16.03845758,2.12672491,1,TRUE,1,1,0.966270943
-0.189682001,-16.01639404,-15.76628693,-0.250107114,0,TRUE,0,0,0.770285491
-0.064614186,-14.39567156,-15.91449,1.518818446,0,TRUE,0,0,0.981992806
0.129366275,-14.49661528,-16.41033826,1.913722977,1,TRUE,1,1,1
0.157938761,-15.25826124,-15.32786505,0.069603812,1,FALSE,1,0,0.524464433
0.026256021,-14.91723849,-14.63341655,-0.28382194,1,FALSE,1,0,0.509295675
-0.121092708,-13.09158121,-15.45557254,2.36399133,0,TRUE,0,0,0.999884089
0.303124113,-16.08514456,-13.04892316,-3.036221398,1,TRUE,1,1,0.622233004
0.035826673,-13.80197457,-16.51717061,2.715196042,1,TRUE,1,1,0.996155093
-0.181052826,-15.98781371,-16.32687941,0.339065698,0,TRUE,0,0,0.578741228
